Symbol,Date,Open,High,Low,Close,AdjClose,Volume
ADANIPORTS,06/02/2016,203,206.300003,200.899994,204.949997,204.277344,669495
ADANIPORTS,06/03/2016,207,207,202.25,204.350006,203.679321,309664
ADANIPORTS,06/06/2016,203,204.600006,196.100006,203.949997,203.280624,462200
ADANIPORTS,06/07/2016,205.699997,207.300003,202.300003,205.649994,204.975052,373432
ADANIPORTS,06/08/2016,206,207.800003,202,203.699997,203.031448,299917
ADANIPORTS,06/09/2016,204,205.899994,201,202.050003,201.386871,347378
ADANIPORTS,06/10/2016,202,205.600006,201.550003,202.550003,201.885239,212050
ADANIPORTS,6/13/2016,200.949997,203.75,197.949997,202.449997,201.785553,194317
ADANIPORTS,6/14/2016,203.100006,209.600006,202,207.850006,207.167847,475838
ADANIPORTS,6/15/2016,210.550003,211.899994,206.199997,207.399994,206.719299,351818
ADANIPORTS,6/16/2016,207.5,208.699997,202.100006,207.449997,206.76915,362482
ADANIPORTS,6/17/2016,209,209.5,206.5,207.300003,206.619644,170930
ADANIPORTS,6/20/2016,205.75,208.850006,203.850006,206.75,206.071442,168186
ADANIPORTS,6/21/2016,207.550003,209.850006,202.75,203.199997,202.533096,302685
ADANIPORTS,6/22/2016,202.550003,207.800003,202.550003,207,206.320618,258485
ADANIPORTS,6/23/2016,207.5,208.699997,204.899994,207.699997,207.018326,575945
ADANIPORTS,6/24/2016,200.199997,203,195.550003,202.350006,201.685898,712637
ADANIPORTS,6/27/2016,202.600006,205.75,202.399994,204.600006,203.928513,439960
ADANIPORTS,6/28/2016,206.850006,206.899994,202.75,203.399994,202.732437,232169
ADANIPORTS,6/29/2016,205.850006,205.850006,202.449997,203.5,202.832108,175602
ADANIPORTS,6/30/2016,205,207.699997,203.600006,206.699997,206.021606,291685
ADANIPORTS,07/01/2016,207,208.050003,204,204.550003,203.878662,326373
ADANIPORTS,07/04/2016,206,214,205.550003,213.199997,212.500275,506534
ADANIPORTS,07/05/2016,215,216.399994,213,214.350006,213.6465,519327
ADANIPORTS,07/07/2016,217,217.149994,209.649994,210.399994,209.709457,430600
ADANIPORTS,07/08/2016,210.600006,212.100006,204.699997,207.050003,206.370468,312058
ADANIPORTS,07/11/2016,209,218,208.100006,216.949997,216.237961,626608
ADANIPORTS,07/12/2016,219.550003,219.850006,215.600006,217.550003,216.835999,668370
ADANIPORTS,7/13/2016,219,222.199997,215.199997,216.600006,215.88913,4241627
ADANIPORTS,7/14/2016,218.800003,220.25,214.649994,216.800003,216.08847,330544
ADANIPORTS,7/15/2016,220.5,223.899994,218.5,219.800003,219.078613,585316
ADANIPORTS,7/18/2016,221.100006,222.899994,216,218,217.284515,515062
ADANIPORTS,7/19/2016,221,221.100006,216.300003,220.300003,219.576981,292256
ADANIPORTS,7/20/2016,220.300003,222.300003,218.699997,220.800003,220.075333,283099
ADANIPORTS,7/21/2016,222,226.300003,219.800003,223.300003,222.567123,743974
ADANIPORTS,7/22/2016,224.899994,225.800003,221.550003,224.5,223.763184,469820
ADANIPORTS,7/25/2016,225,227.300003,224.350006,226.100006,225.357941,185645
ADANIPORTS,7/26/2016,227,229.300003,222.25,224.350006,223.613693,198827
ADANIPORTS,7/27/2016,226.199997,229.949997,223.600006,228.449997,227.700226,255640
ADANIPORTS,7/28/2016,230,231.5,224.050003,225.300003,224.560562,186726
ADANIPORTS,7/29/2016,226.899994,233,226.350006,231.949997,231.188736,347683
ADANIPORTS,08/01/2016,231.949997,236.25,225.899994,228.449997,227.700226,427905
ADANIPORTS,08/02/2016,233,233,223.800003,224.75,224.012375,491294
ADANIPORTS,08/03/2016,227.899994,228.350006,221.5,223.300003,222.567123,284500
ADANIPORTS,08/04/2016,226,229.350006,223.25,227.899994,227.152023,478982
ADANIPORTS,08/05/2016,229.899994,234.5,229.199997,233.850006,233.082504,287512
ADANIPORTS,08/08/2016,236,241.25,234.199997,240.399994,239.610992,353036
ADANIPORTS,08/09/2016,241.899994,243.449997,235.050003,239.550003,238.763794,1032720
ADANIPORTS,08/10/2016,244.399994,260.950012,243.949997,258.549988,257.701416,1950197
ADANIPORTS,08/11/2016,258.950012,259.5,250.699997,253.600006,252.767685,520832
ADANIPORTS,08/12/2016,254.800003,260.5,251.25,257.299988,256.455536,529757
ADANIPORTS,8/16/2016,258.600006,275,258.450012,273.049988,272.153839,844723
ADANIPORTS,8/17/2016,274,276.299988,265.200012,266.649994,265.774841,472858
ADANIPORTS,8/18/2016,270,276.5,268.049988,274.399994,273.49942,393082
ADANIPORTS,8/19/2016,275.450012,277.75,270.299988,273,272.104004,362634
ADANIPORTS,8/22/2016,275,279.399994,268.649994,270.600006,269.711884,401030
ADANIPORTS,8/23/2016,271.5,276.200012,270.100006,272.5,271.605652,241001
ADANIPORTS,8/24/2016,274.899994,274.899994,268.799988,270.299988,269.412872,222191
ADANIPORTS,8/25/2016,270.350006,271.399994,260.549988,262.149994,261.289612,375720
ADANIPORTS,8/26/2016,262,263.049988,255.149994,257.549988,256.704712,548530
ADANIPORTS,8/29/2016,254.949997,263.5,247.5,262.299988,261.439117,577317
ADANIPORTS,8/30/2016,262.299988,266,260.25,263.200012,262.336182,208543
ADANIPORTS,8/31/2016,262.049988,266.299988,261.399994,262.700012,261.83783,296236
ADANIPORTS,09/01/2016,262.700012,263.950012,257.899994,258.950012,258.100128,470224
ADANIPORTS,09/02/2016,258.950012,269.5,256.899994,268.149994,267.269928,555656
ADANIPORTS,09/06/2016,269,271.75,267.850006,269.549988,268.665314,299027
ADANIPORTS,09/07/2016,271,274,266.450012,271.899994,271.007629,277605
